6,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597,0.95597
12,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
18,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
24,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
30,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
36,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
42,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
48,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
54,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
60,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
66,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
72,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183,0.99183
