6,0.265227,0.231868,0.300009,0.265724,0.240407,0.257861,0.239147,0.268755,0.257795,0.238621,0.251975,0.23702,0.284994,0.280783,0.25425,0.229823,0.233766,0.232208,0.231714,0.229031,0.223333,0.256646,0.244788,0.257072,0.25901,0.296527,0.293591,0.248081,0.239297,0.23628,0.237797,0.23058,0.251235,0.224336,0.278966,0.243809,0.230675,0.28852,0.217691,0.232614,0.252494,0.257037,0.231275,0.242433,0.240076,0.25862,0.305116,0.296607,0.267317,0.242745
12,0.265227,0.247948,0.300009,0.272203,0.244562,0.268515,0.266512,0.268755,0.257795,0.252778,0.251975,0.274168,0.284994,0.280783,0.282437,0.2547,0.28139,0.244063,0.246721,0.254935,0.234639,0.313377,0.261019,0.257072,0.25901,0.296527,0.293591,0.248081,0.246885,0.265507,0.237797,0.237935,0.252357,0.294813,0.278966,0.243809,0.243051,0.28852,0.268083,0.232614,0.263715,0.257037,0.239096,0.242433,0.266959,0.25862,0.305116,0.296607,0.267317,0.242745
18,0.265227,0.280973,0.300009,0.312757,0.247493,0.268515,0.266512,0.299508,0.257795,0.269815,0.255723,0.274168,0.284994,0.281815,0.282437,0.2547,0.28139,0.244063,0.246721,0.286604,0.248249,0.313377,0.261019,0.257072,0.25901,0.296527,0.293591,0.248081,0.278091,0.265507,0.249166,0.26293,0.252357,0.294813,0.278966,0.243809,0.243051,0.28852,0.268083,0.293975,0.263715,0.257037,0.255733,0.256761,0.266959,0.297871,0.305116,0.296607,0.277873,0.287157
24,0.307729,0.280973,0.300009,0.312757,0.308378,0.268515,0.266512,0.299508,0.264919,0.269815,0.259129,0.281321,0.284994,0.281815,0.282437,0.256418,0.28139,0.258559,0.246721,0.286604,0.248249,0.313377,0.261019,0.277253,0.25901,0.296527,0.293591,0.283694,0.278091,0.265507,0.260352,0.26293,0.276103,0.294813,0.278966,0.256139,0.244312,0.28852,0.268083,0.293975,0.263715,0.310498,0.255733,0.256761,0.266959,0.297871,0.328466,0.296607,0.29703,0.287157
30,0.307729,0.280973,0.300009,0.312757,0.308378,0.268515,0.266512,0.299508,0.264919,0.269815,0.259129,0.286198,0.325784,0.309369,0.282437,0.283692,0.28139,0.258559,0.315711,0.286604,0.256016,0.313377,0.261019,0.277253,0.295739,0.296527,0.293591,0.283694,0.278091,0.265507,0.260352,0.306738,0.276865,0.294813,0.278966,0.265147,0.244312,0.28852,0.268083,0.293975,0.263715,0.310498,0.267152,0.256761,0.266959,0.297871,0.328466,0.296607,0.29703,0.287157
36,0.307729,0.280973,0.300009,0.312757,0.308378,0.268515,0.300355,0.303984,0.283073,0.30049,0.259129,0.377454,0.325784,0.309369,0.282437,0.283692,0.28139,0.258559,0.315711,0.286604,0.261862,0.313377,0.262338,0.277253,0.295739,0.296527,0.293591,0.283694,0.278091,0.265507,0.260352,0.306738,0.276865,0.294813,0.278966,0.265147,0.246688,0.28852,0.268083,0.293975,0.263715,0.310498,0.267152,0.256761,0.266959,0.297871,0.328466,0.296607,0.29703,0.287157
42,0.307729,0.280973,0.369059,0.312757,0.308378,0.268515,0.300355,0.303984,0.283073,0.30049,0.259129,0.377454,0.325784,0.309369,0.293911,0.283692,0.28139,0.258559,0.315711,0.298578,0.261862,0.313377,0.262338,0.277253,0.295739,0.298184,0.293591,0.283694,0.278091,0.265507,0.260352,0.306738,0.276865,0.294813,0.278966,0.265147,0.258052,0.28852,0.268083,0.293975,0.279328,0.310498,0.296051,0.256761,0.291708,0.297871,0.328466,0.301844,0.31789,0.287157
48,0.307729,0.280973,0.369059,0.312757,0.308378,0.268515,0.300355,0.303984,0.283073,0.30049,0.259129,0.377454,0.325784,0.309369,0.293911,0.283692,0.28139,0.258559,0.315711,0.298578,0.261862,0.313377,0.262338,0.277253,0.295739,0.298184,0.293591,0.283694,0.278091,0.265507,0.260352,0.306738,0.276865,0.294813,0.278966,0.265147,0.258052,0.28852,0.268083,0.293975,0.279328,0.310498,0.296051,0.256761,0.291708,0.297871,0.328466,0.301844,0.31789,0.287157
54,0.307729,0.280973,0.369059,0.312757,0.308378,0.268515,0.300355,0.303984,0.283073,0.30049,0.313318,0.377454,0.325784,0.309888,0.293911,0.283692,0.28139,0.258559,0.315711,0.298578,0.269769,0.313377,0.262338,0.277253,0.295739,0.298184,0.293591,0.283694,0.278091,0.270816,0.318679,0.306738,0.276865,0.294813,0.278966,0.265147,0.269989,0.28852,0.268083,0.293975,0.334858,0.310498,0.296051,0.273107,0.291708,0.297871,0.328466,0.301844,0.31789,0.287157
60,0.310124,0.280973,0.369059,0.312757,0.308378,0.268515,0.300355,0.303984,0.283073,0.30049,0.313318,0.377454,0.325784,0.309888,0.293911,0.283692,0.28139,0.26326,0.315711,0.298578,0.269769,0.34945,0.262338,0.277253,0.295739,0.298184,0.293591,0.283694,0.278091,0.270816,0.318679,0.306738,0.276865,0.294813,0.278966,0.292594,0.279778,0.28852,0.268083,0.293975,0.334858,0.310498,0.296051,0.273107,0.417114,0.297871,0.328466,0.301844,0.31789,0.287157
66,0.310124,0.295229,0.369059,0.312757,0.308378,0.268515,0.300355,0.303984,0.302761,0.30049,0.313318,0.377454,0.325784,0.309888,0.317594,0.283692,0.28139,0.26326,0.320189,0.298578,0.269769,0.34945,0.289758,0.279068,0.295739,0.298184,0.293591,0.283694,0.289872,0.270816,0.318679,0.306738,0.277081,0.294813,0.278966,0.292594,0.279778,0.28852,0.268083,0.293975,0.334858,0.310498,0.296051,0.273107,0.417114,0.297871,0.328466,0.301844,0.31789,0.287157
72,0.310124,0.295229,0.369059,0.312757,0.3888,0.27762,0.320184,0.303984,0.302761,0.30049,0.313318,0.377454,0.325784,0.309888,0.317594,0.283692,0.28139,0.26326,0.320189,0.298578,0.269769,0.34945,0.289758,0.279068,0.295739,0.298184,0.293591,0.283694,0.289872,0.270816,0.318679,0.306738,0.290219,0.294813,0.278966,0.292594,0.279778,0.28852,0.268083,0.293975,0.334858,0.310498,0.296051,0.273107,0.417114,0.297871,0.328466,0.301844,0.31789,0.287157
78,0.310124,0.295229,0.369059,0.312757,0.3888,0.302691,0.320184,0.303984,0.302761,0.30049,0.313318,0.377454,0.325784,0.340662,0.317594,0.283692,0.31312,0.26326,0.320189,0.298578,0.269769,0.34945,0.303939,0.279068,0.295739,0.298184,0.293591,0.283694,0.289872,0.270816,0.318679,0.306738,0.290219,0.294813,0.278966,0.292594,0.279778,0.28852,0.268083,0.293975,0.334858,0.310498,0.296051,0.273107,0.417114,0.297871,0.328466,0.301844,0.31789,0.294394
84,0.310124,0.295229,0.369059,0.312757,0.3888,0.302691,0.320184,0.303984,0.302761,0.30049,0.313318,0.377454,0.325784,0.340662,0.317594,0.283692,0.31312,0.26326,0.320189,0.298578,0.269769,0.34945,0.303939,0.279068,0.295739,0.298184,0.293591,0.283694,0.289872,0.270816,0.318679,0.306738,0.290219,0.446414,0.278966,0.292594,0.279778,0.28852,0.292219,0.293975,0.334858,0.310498,0.320448,0.273107,0.417114,0.297871,0.337034,0.301844,0.31789,0.294394
90,0.310124,0.295229,0.369059,0.312757,0.3888,0.302691,0.680315,0.303984,0.302761,0.30049,0.313318,0.377454,0.325784,0.340662,0.317594,0.283692,0.314404,0.26326,0.350983,0.298578,0.269769,0.34945,0.303939,0.279068,0.295739,0.298184,0.293591,0.283694,0.289872,0.292973,0.318679,0.306738,0.290219,0.446414,0.278966,0.292594,0.279778,0.28852,0.307013,0.293975,0.334858,0.310498,0.320448,0.273107,0.417114,0.297871,0.337034,0.301844,0.31789,0.294394
96,0.310124,0.295229,0.369059,0.312757,0.3888,0.34585,0.680315,0.303984,0.302761,0.30049,0.313318,0.377454,0.325784,0.340662,0.317594,0.283692,0.314404,0.26326,0.350983,0.298578,0.269769,0.34945,0.303939,0.279068,0.295739,0.298184,0.293591,0.283694,0.417669,0.292973,0.318679,0.308162,0.290219,0.446414,0.278966,0.292594,0.279778,0.28852,0.307013,0.298504,0.334858,0.310498,0.320448,0.277546,0.417114,0.297871,0.337034,0.301844,0.31789,0.294394
