6,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05,1.79988e-05
12,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79991e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79991e-05,1.79991e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05
18,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05,1.79992e-05
24,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05,1.80085e-05
30,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05
36,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05
42,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05
48,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05
54,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05,1.80096e-05
60,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05
66,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05
72,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05
78,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05
84,1.80103e-05,1.80103e-05,1.80097e-05,1.80097e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80097e-05,1.80103e-05,1.80103e-05,1.80097e-05,1.80097e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80097e-05,1.80097e-05,1.80103e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80103e-05,1.80103e-05,1.80097e-05,1.80097e-05,1.80103e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80097e-05,1.80103e-05
90,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05
96,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05
102,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05
108,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05
114,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05,1.80103e-05
