6,0.00100988,0.00901255,0.005505,0.00137262,0.00155672,0.00508837,0.00221416,0.00224273,0.00126282,0.00266669,0.00176521,0.008626,0.00429621,0.0039374,0.00242323,0.00282119,0.003441,0.00347854,0.0090401,0.0015017,0.00355404,0.00373621,0.00399396,0.00672282,0.00677495,0.00386229,0.00923746,0.0025431,0.00250345,0.00513373,0.0018495,0.00413892,0.00164336,0.00226519,0.00218048,0.00268575,0.0026136,0.00342658,0.00260928,0.0016938,0.00876359,0.00233117,0.00866597,0.0241344,0.00132763,0.000680991,0.00410756,0.00228241,0.00171673,0.00248491
12,0.00120196,0.00901255,0.00600546,0.00305167,0.00155672,0.00508837,0.00282131,0.00224273,0.00163465,0.00287755,0.0141853,0.008626,0.00429621,0.0266738,0.00253642,0.00283947,0.003441,0.00503243,0.0327674,0.0015017,0.00501417,0.0038477,0.00399396,0.00672282,0.00677495,0.00530581,0.0116225,0.00400572,0.00567958,0.00513373,0.00411452,0.00943507,0.00299395,0.00276791,0.00239078,0.00467245,0.00787922,0.00379301,0.00334345,0.0016938,0.00876359,0.0222519,0.00893856,0.0241344,0.00464887,0.0020963,0.0197666,0.00289799,0.003612,0.00479719
18,0.00120196,0.00901255,0.0186839,0.00305167,0.00155672,0.00508837,0.00282131,0.00226871,0.00364995,0.00287755,0.0141853,0.0116897,0.00468228,0.0266738,0.00753049,0.00488173,0.003441,0.00503243,0.0327674,0.0015017,0.0129433,0.0038477,0.00399396,0.00672282,0.00677495,0.00738005,0.0116225,0.00739211,0.00567958,0.00513373,0.00411452,0.0151001,0.00299395,0.00315739,0.00328109,0.00824093,0.00787922,0.00379301,0.00334345,0.0016938,0.00876359,0.0222519,0.00893856,0.0241344,0.00464887,0.0020963,0.0197666,0.00656834,0.00380854,0.00479719
24,0.00127493,0.0102354,0.0186839,0.00305167,0.00155672,0.00509712,0.00513047,0.00280077,0.00441867,0.00287755,0.0141853,0.0116897,0.00468228,0.0266738,0.00753049,0.00488173,0.003441,0.00503243,0.0327674,0.0015017,0.0658626,0.0041604,0.0333157,0.00672282,0.00677495,0.00738005,0.0116225,0.00739211,0.0103598,0.00513373,0.00495657,0.0151001,0.00487074,0.00346896,0.00328109,0.00824093,0.00787922,0.00379301,0.00334345,0.0016938,0.00876359,0.0222519,0.00893856,0.0241344,0.00464887,0.00460986,0.0197666,0.00895329,0.00380854,0.00479719
30,0.00181376,0.0102354,0.0186839,0.00596656,0.00155672,0.0159874,0.00513047,0.00390121,0.00441867,0.00287755,0.0141853,0.0116897,0.00468228,0.0266738,0.00753049,0.00896299,0.003441,0.00503243,0.0327674,0.0015017,0.0658626,0.00809204,0.0333157,0.00672282,0.00677495,0.00738005,0.0116225,0.00739211,0.0103598,0.00513373,0.00495657,0.0151001,0.00487074,0.00346896,0.00346279,0.00824093,0.00787922,0.0269865,0.00334345,0.00220406,0.00876359,0.0222519,0.00893856,0.0241344,0.00464887,0.00460986,0.0197666,0.00895329,0.00380854,0.00479719
36,0.00181376,0.0102354,0.0186839,0.0173462,0.00942423,0.0159874,0.00513047,0.00390121,0.00486499,0.00450871,0.0141853,0.0116897,0.00489291,0.0266738,0.00753049,0.00896299,0.00359331,0.00503243,0.0327674,0.00159178,0.0658626,0.00848391,0.0333157,0.0184865,0.00677495,0.00738005,0.0116225,0.013662,0.0103598,0.00513373,0.00495657,0.0151001,0.00487074,0.00397959,0.00346279,0.00824093,0.00787922,0.0269865,0.00334345,0.00220406,0.00876359,0.0222519,0.00893856,0.0241344,0.00464887,0.00460986,0.0197666,0.00895329,0.00380854,0.00479719
42,0.00181376,0.0102354,0.0186839,0.0173462,0.00942423,0.0159874,0.00751785,0.00390121,0.00486499,0.00450871,0.0141853,0.0125271,0.0079437,0.0266738,0.00753049,0.00896299,0.00359331,0.00827727,0.0327674,0.00159178,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.00738005,0.0116225,0.0152119,0.0125638,0.00513373,0.00673633,0.0151001,0.00487074,0.00419944,0.00346279,0.00824093,0.0208088,0.0269865,0.00413272,0.00220406,0.00876359,0.0222519,0.00893856,0.0241344,0.00465859,0.00497239,0.0197666,0.00895329,0.00424408,0.00905953
48,0.00395863,0.0102354,0.0186839,0.0173462,0.00942423,0.0159874,0.00751785,0.00390121,0.00486499,0.00450871,0.0148047,0.0181094,0.0079437,0.0266738,0.0108747,0.00896299,0.00359331,0.00827727,0.0327674,0.00159178,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.00738005,0.0116225,0.0207401,0.0286632,0.00513373,0.00673633,0.0151001,0.00487074,0.00419944,0.00638658,0.00824093,0.0208088,0.0269865,0.0107988,0.0123101,0.00876359,0.0222519,0.00893856,0.0241344,0.00465859,0.00497239,0.0197666,0.00895329,0.00424408,0.00905953
54,0.00395863,0.0362681,0.0186839,0.0173462,0.00942423,0.0159874,0.00751785,0.00390121,0.00486499,0.00450871,0.0161221,0.0181094,0.0079437,0.0266738,0.0108747,0.00896299,0.00576236,0.00827727,0.0327674,0.00159178,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.00738005,0.0116225,0.0207401,0.0286632,0.00513373,0.00673633,0.0151001,0.00487074,0.00419944,0.00638658,0.00824093,0.0208088,0.0269865,0.0107988,0.0123101,0.00876359,0.0222519,0.00893856,0.0241344,0.00465859,0.00497239,0.0197666,0.00895329,0.00424408,0.00905953
60,0.00395863,0.0362681,0.0186839,0.0173462,0.00942423,0.0159874,0.00751785,0.00500551,0.00486499,0.00450871,0.0381217,0.0181094,0.0079437,0.0266738,0.0108747,0.0199355,0.00576236,0.00827727,0.0327674,0.00159178,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.0126181,0.0116225,0.0207401,0.0286632,0.00853776,0.00673633,0.0151001,0.00487074,0.00437283,0.00638658,0.00824093,0.0208088,0.0269865,0.0107988,0.0123101,0.00876359,0.0222519,0.0101883,0.0241344,0.00465859,0.00497239,0.0197666,0.00895329,0.00424408,0.00905953
66,0.00395863,0.0362681,0.0186839,0.0173462,0.00942423,0.0159874,0.00751785,0.00535809,0.00486499,0.00450871,0.0381217,0.0244578,0.0160097,0.0266738,0.0112662,0.0199355,0.00576236,0.00827727,0.0327674,0.00224498,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.0126181,0.0148882,0.0207401,0.0286632,0.00853776,0.00673633,0.0151001,0.00533958,0.00437283,0.00638658,0.00824093,0.0208088,0.0269865,0.0107988,0.0123101,0.00876359,0.0222519,0.0101883,0.0241344,0.00532172,0.00497239,0.0197666,0.00895329,0.00424408,0.00905953
72,0.00395863,0.0362681,0.0186839,0.0173462,0.00942423,0.0244973,0.00751785,0.0134389,0.00608396,0.0131671,0.0381217,0.0244578,0.0160097,0.0266738,0.0112662,0.0199355,0.00576236,0.00827727,0.0327674,0.00224498,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.0126181,0.0148882,0.0207401,0.0286632,0.00853776,0.00673633,0.0151001,0.0169651,0.00437283,0.00638658,0.0187309,0.0208088,0.0269865,0.0107988,0.0123101,0.00908009,0.0222519,0.0101883,0.0241344,0.00532172,0.00497239,0.0197666,0.00895329,0.00424408,0.00905953
78,0.00395863,0.0362681,0.0205522,0.0173462,0.00942423,0.0244973,0.00751785,0.0134389,0.00608396,0.0131671,0.0381217,0.0244578,0.0160097,0.0266738,0.0112662,0.0199355,0.00576236,0.00827727,0.0327674,0.00224498,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.0126181,0.0148882,0.0207401,0.0286632,0.00853776,0.00673633,0.0151001,0.0169651,0.00437283,0.00638658,0.0187309,0.0208088,0.0269865,0.0107988,0.0123101,0.00908009,0.0222519,0.0101883,0.0241344,0.00532172,0.00497239,0.0197666,0.0116474,0.00424408,0.00905953
84,0.00395863,0.0362681,0.0205522,0.0173462,0.00942423,0.0244973,0.00751785,0.0134389,0.00608396,0.0131671,0.0381217,0.0244578,0.0221216,0.0266738,0.0112662,0.0199355,0.00576236,0.0114334,0.0327674,0.00224498,0.0658626,0.00848391,0.0333157,0.0184865,0.0081847,0.0127799,0.0148882,0.0207401,0.0286632,0.00853776,0.00673633,0.0151001,0.0169651,0.00437283,0.00638658,0.0187309,0.0208088,0.0269865,0.0107988,0.0123101,0.0137913,0.0222519,0.0101883,0.0241344,0.00532172,0.00497239,0.0197666,0.034728,0.0090744,0.00905953
90,0.00395863,0.0362681,0.0205522,0.0173462,0.0125133,0.0244973,0.00751785,0.0134389,0.00608396,0.0131671,0.0381217,0.0244578,0.0221216,0.0266738,0.0112662,0.0199355,0.00576236,0.0114334,0.0327674,0.00257826,0.0658626,0.0280661,0.0333157,0.0184865,0.0081847,0.0195465,0.0148882,0.0207401,0.0286632,0.00853776,0.00673633,0.0341021,0.0169651,0.00437283,0.00638658,0.0187309,0.0208088,0.0269865,0.0107988,0.0123101,0.0137913,0.0222519,0.0168675,0.0241344,0.00532172,0.00497239,0.0219812,0.034728,0.0090744,0.00905953
96,0.00530823,0.0362681,0.0205522,0.0173462,0.0125133,0.0244973,0.00751785,0.0134389,0.00608396,0.0131671,0.0381217,0.0244578,0.0221216,0.0266738,0.0112662,0.0199355,0.00576236,0.0114334,0.0327674,0.00257826,0.0658626,0.0280661,0.0333157,0.0184865,0.0081847,0.0195465,0.016167,0.0207401,0.0286632,0.0183968,0.00960215,0.0341021,0.0200328,0.00437283,0.00638658,0.0187309,0.0208088,0.0269865,0.0107988,0.0123101,0.0137913,0.0222519,0.0168675,0.0241344,0.00532172,0.00497239,0.0219812,0.034728,0.0090744,0.00905953
102,0.0158266,0.0362681,0.0205522,0.0173462,0.020901,0.0244973,0.0127106,0.0134389,0.00608396,0.0329612,0.0381217,0.0244578,0.0221216,0.0266738,0.0112662,0.0199355,0.00576236,0.015489,0.0327674,0.00257826,0.0658626,0.0280661,0.0333157,0.0184865,0.0081847,0.0195465,0.016167,0.0207401,0.0286632,0.0183968,0.00960215,0.0341021,0.0200328,0.00762575,0.00638658,0.0238073,0.0208088,0.0269865,0.0107988,0.0123101,0.0143612,0.0465129,0.0168675,0.0241344,0.00532172,0.00497239,0.0219812,0.034728,0.0130873,0.00905953
